qid,n_hits,n_relevant_qrel,n_relevant_in_hits,best_rank,found_in_top_k
819681,1000,1,1,7.0,True
819721,1000,1,1,4.0,True
819865,1000,1,0,,False
819940,1000,1,0,,False
81998,1000,1,1,44.0,True
820003,1000,1,1,120.0,True
820457,1000,1,1,527.0,True
820465,1000,1,1,825.0,True
820532,1000,1,1,46.0,True
820585,1000,1,1,2.0,True
820705,1000,1,0,,False
820872,1000,1,1,196.0,True
820939,1000,1,1,48.0,True
821033,1000,1,1,88.0,True
821234,1000,1,1,1.0,True
821281,1000,1,0,,False
821427,1000,1,1,254.0,True
821430,1000,2,1,288.0,True
821534,1000,1,1,57.0,True
821686,1000,1,1,12.0,True
821691,1000,1,1,89.0,True
821789,1000,1,1,9.0,True
822149,1000,1,1,2.0,True
822373,1000,1,1,245.0,True
822414,1000,1,1,27.0,True
822557,1000,1,1,1.0,True
822632,1000,1,1,5.0,True
822722,1000,1,0,,False
822959,1000,1,1,13.0,True
823033,1000,1,1,640.0,True
823226,1000,1,1,5.0,True
823341,1000,1,1,47.0,True
823417,1000,1,0,,False
823486,1000,1,0,,False
82352,1000,1,1,244.0,True
823719,1000,1,1,16.0,True
823967,1000,1,1,65.0,True
823973,1000,1,0,,False
823993,1000,2,2,7.0,True
824030,1000,1,1,169.0,True
824071,1000,1,0,,False
824122,1000,1,1,11.0,True
824146,1000,1,1,2.0,True
824227,1000,1,1,997.0,True
824317,1000,1,1,97.0,True
824359,1000,1,0,,False
824449,1000,1,0,,False
82450,1000,1,1,12.0,True
824598,1000,1,1,550.0,True
824711,1000,1,1,222.0,True
824722,1000,1,1,52.0,True
82481,1000,1,1,44.0,True
824827,1000,1,1,4.0,True
824855,1000,1,1,543.0,True
824900,1000,1,1,35.0,True
824970,1000,1,0,,False
825229,1000,1,0,,False
825515,1000,1,1,280.0,True
825675,1000,1,0,,False
825714,1000,1,1,22.0,True
825744,1000,1,1,102.0,True
825749,1000,1,1,88.0,True
825924,1000,1,1,4.0,True
826182,1000,1,1,592.0,True
826254,1000,1,1,64.0,True
826331,1000,1,1,5.0,True
826653,1000,1,1,2.0,True
826672,1000,1,1,2.0,True
826793,1000,1,1,19.0,True
826838,1000,1,1,44.0,True
82697,1000,1,0,,False
827046,1000,1,1,9.0,True
827073,1000,1,1,9.0,True
827091,1000,1,1,1.0,True
827149,1000,1,1,6.0,True
827153,1000,1,1,15.0,True
827233,1000,1,1,564.0,True
827442,1000,1,0,,False
827453,1000,1,1,18.0,True
82746,1000,1,1,38.0,True
827500,1000,1,1,39.0,True
827508,1000,1,0,,False
827568,1000,1,0,,False
827669,1000,1,1,1.0,True
827690,1000,1,1,6.0,True
827710,1000,1,1,1.0,True
827724,1000,1,1,11.0,True
827752,1000,1,1,10.0,True
827799,1000,1,1,53.0,True
828005,1000,1,0,,False
82809,594,1,1,142.0,True
828237,1000,1,1,17.0,True
828290,1000,1,1,1.0,True
828411,1000,1,1,1.0,True
828464,1000,1,1,1.0,True
828483,1000,1,1,239.0,True
828493,1000,1,1,1.0,True
828511,1000,2,2,5.0,True
828592,1000,1,1,1.0,True
828730,1000,1,0,,False
828783,1000,1,1,33.0,True
828792,1000,1,1,9.0,True
828964,1000,1,1,4.0,True
829034,1000,1,1,3.0,True
829095,1000,1,1,15.0,True
82911,1000,1,1,44.0,True
829153,1000,1,0,,False
829285,1000,1,0,,False
829544,1000,1,0,,False
829551,1000,1,1,1.0,True
829609,1000,1,0,,False
829662,1000,1,0,,False
829691,1000,1,0,,False
829764,1000,1,1,3.0,True
829785,1000,1,1,782.0,True
829890,1000,1,1,1.0,True
829960,1000,1,1,280.0,True
830113,1000,1,0,,False
830273,1000,1,1,35.0,True
830324,1000,1,1,2.0,True
830380,1000,1,1,59.0,True
830498,1000,1,1,8.0,True
830845,1000,1,1,2.0,True
830850,1000,1,1,49.0,True
830983,1000,1,1,4.0,True
830992,1000,1,1,3.0,True
830995,1000,1,0,,False
831239,1000,1,1,80.0,True
831321,1000,1,1,30.0,True
831351,1000,1,1,5.0,True
831511,1000,1,1,22.0,True
831765,1000,1,1,6.0,True
831814,1000,1,1,5.0,True
831845,1000,1,1,295.0,True
832065,1000,1,1,561.0,True
832309,1000,1,1,434.0,True
832317,1000,1,1,14.0,True
832334,1000,1,1,1.0,True
83242,1000,1,1,19.0,True
832428,1000,1,1,52.0,True
832493,1000,1,1,354.0,True
832557,1000,1,1,50.0,True
832597,1000,1,1,11.0,True
832647,1000,1,1,6.0,True
832763,1000,1,0,,False
832823,1000,1,1,6.0,True
832825,1000,1,1,146.0,True
832942,1000,1,1,69.0,True
8331,1000,1,1,29.0,True
833340,1000,1,1,9.0,True
833474,1000,1,1,954.0,True
83359,1000,2,2,3.0,True
833615,1000,1,1,215.0,True
833636,1000,1,1,2.0,True
833650,1000,1,1,350.0,True
833673,1000,1,1,8.0,True
833686,1000,1,0,,False
833707,1000,1,1,10.0,True
833734,1000,1,0,,False
833842,1000,1,1,10.0,True
833926,1000,1,0,,False
833944,1000,1,1,31.0,True
833983,1000,1,0,,False
834014,1000,1,0,,False
834220,1000,1,1,8.0,True
834243,1000,1,1,35.0,True
834309,1000,1,1,1.0,True
834367,1000,1,1,1.0,True
83459,1000,2,2,2.0,True
834606,1000,1,1,111.0,True
834649,1000,1,1,2.0,True
83487,1000,1,1,37.0,True
835080,1000,1,1,3.0,True
835125,1000,1,1,39.0,True
83537,1000,1,0,,False
835656,1000,1,1,2.0,True
835674,1000,3,2,86.0,True
835711,1000,1,1,1.0,True
835876,1000,1,1,2.0,True
83590,1000,1,1,204.0,True
835926,1000,1,1,1.0,True
836113,1000,1,1,2.0,True
836122,1000,1,0,,False
836231,1000,1,1,127.0,True
836307,1000,1,0,,False
836375,1000,1,1,14.0,True
836391,1000,1,1,1.0,True
836417,1000,1,1,4.0,True
836432,1000,1,1,54.0,True
836455,1000,1,1,10.0,True
836548,1000,1,1,103.0,True
836629,1000,1,1,3.0,True
836684,1000,1,1,32.0,True
836760,1000,1,0,,False
836764,1000,2,2,92.0,True
836788,1000,1,1,81.0,True
837073,1000,1,1,17.0,True
837074,1000,1,1,68.0,True
837083,1000,1,1,62.0,True
83714,1000,1,1,27.0,True
837177,1000,1,1,46.0,True
837247,1000,1,1,8.0,True
837369,1000,2,2,24.0,True
837480,1000,1,0,,False
837484,1000,1,1,26.0,True
837581,1000,1,0,,False
837582,1000,1,1,309.0,True
837757,1000,1,1,42.0,True
837931,1000,1,0,,False
838013,1000,1,0,,False
838108,1000,1,0,,False
838109,1000,1,0,,False
838129,1000,1,1,82.0,True
838141,1000,1,1,469.0,True
83817,1000,1,1,1.0,True
838177,1000,1,1,72.0,True
838210,1000,1,1,235.0,True
83823,1000,2,2,7.0,True
838256,1000,1,0,,False
838446,1000,1,0,,False
838552,1000,1,0,,False
838701,1000,1,1,800.0,True
83874,1000,1,1,11.0,True
838988,1000,1,1,162.0,True
839127,1000,1,0,,False
839220,1000,1,1,9.0,True
839223,1000,1,1,595.0,True
839260,1000,1,0,,False
83935,1000,1,1,6.0,True
83939,1000,1,0,,False
839421,1000,1,1,704.0,True
839608,1000,1,1,494.0,True
8397,1000,2,2,30.0,True
83994,1000,1,0,,False
839959,1000,2,2,1.0,True
840060,1000,1,1,492.0,True
840087,1000,1,0,,False
840123,1000,1,1,18.0,True
840154,1000,1,1,35.0,True
840329,1000,1,1,21.0,True
840623,1000,1,1,230.0,True
840677,1000,1,1,85.0,True
841079,1000,1,1,22.0,True
84121,1000,1,0,,False
841618,1000,1,0,,False
84170,1000,1,1,1.0,True
841798,1000,1,0,,False
841951,1000,1,1,22.0,True
84199,1000,2,2,269.0,True
842014,1000,1,1,185.0,True
842063,1000,1,1,18.0,True
842141,1000,1,1,29.0,True
842189,1000,1,1,3.0,True
842243,1000,1,1,5.0,True
842259,1000,1,1,18.0,True
842269,1000,1,1,29.0,True
842314,1000,1,1,194.0,True
842374,1000,1,1,171.0,True
842382,1000,1,1,2.0,True
842436,1000,1,1,3.0,True
842491,1000,1,1,88.0,True
842508,1000,1,0,,False
842807,1000,1,1,12.0,True
842909,1000,1,1,7.0,True
842961,1000,1,1,1.0,True
843091,1000,1,1,420.0,True
843150,1000,1,1,39.0,True
843235,1000,1,1,1.0,True
843345,1000,1,1,4.0,True
843348,1000,1,1,2.0,True
843352,1000,1,1,45.0,True
84377,1000,1,0,,False
843946,1000,1,1,9.0,True
84406,1000,1,0,,False
844072,1000,1,1,13.0,True
844180,1000,1,1,905.0,True
844220,1000,1,0,,False
844236,1000,1,1,11.0,True
844319,1000,1,1,129.0,True
844482,1000,1,1,59.0,True
844500,1000,1,1,17.0,True
844515,1000,1,0,,False
844588,1000,1,0,,False
844638,1000,1,1,5.0,True
844747,1000,1,0,,False
844767,1000,1,1,26.0,True
844777,1000,1,1,14.0,True
844801,1000,1,1,120.0,True
844886,1000,1,1,112.0,True
844987,1000,1,1,1.0,True
845003,1000,1,1,1.0,True
845177,1000,1,0,,False
845277,1000,1,1,45.0,True
845328,1000,1,0,,False
84548,1000,1,1,21.0,True
845585,1000,1,1,2.0,True
84559,1000,1,0,,False
845669,1000,1,1,2.0,True
845728,1000,1,1,18.0,True
846239,1000,1,1,6.0,True
846259,1000,1,1,13.0,True
846269,1000,1,0,,False
846380,1000,1,1,9.0,True
846598,1000,1,1,73.0,True
846637,1000,1,0,,False
846985,1000,1,1,161.0,True
847268,1000,2,2,14.0,True
847355,1000,1,1,3.0,True
84736,1000,3,3,8.0,True
847396,1000,1,1,210.0,True
847454,1000,1,1,407.0,True
847755,1000,1,1,14.0,True
848057,1000,1,1,2.0,True
848227,1000,1,1,10.0,True
848345,1000,1,1,613.0,True
848370,1000,1,1,4.0,True
848371,1000,1,1,3.0,True
848406,1000,1,0,,False
848567,1000,1,1,332.0,True
848583,1000,1,1,301.0,True
848809,1000,1,1,511.0,True
84889,1000,1,1,93.0,True
848908,1000,1,1,54.0,True
84895,1000,1,0,,False
849070,1000,1,1,3.0,True
849075,1000,1,1,884.0,True
849167,1000,1,0,,False
84949,1000,1,1,62.0,True
849536,1000,1,1,35.0,True
849598,1000,1,1,677.0,True
849612,1000,1,0,,False
849631,1000,1,0,,False
849672,1000,1,1,10.0,True
849801,1000,1,1,19.0,True
849970,1000,1,1,257.0,True
850032,1000,1,1,1.0,True
85005,1000,1,1,288.0,True
850117,1000,1,0,,False
850163,1000,1,1,3.0,True
850179,1000,1,0,,False
850258,1000,1,1,3.0,True
850432,1000,1,0,,False
850699,1000,1,0,,False
85084,1000,1,1,12.0,True
85102,1000,1,0,,False
851198,1000,1,0,,False
851279,1000,1,0,,False
851320,1000,1,1,275.0,True
851558,1000,1,0,,False
851568,1000,1,1,1.0,True
851644,1000,1,1,10.0,True
851727,1000,2,2,251.0,True
851839,1000,1,0,,False
852405,1000,1,1,1.0,True
852501,1000,1,0,,False
852565,1000,1,1,163.0,True
852629,1000,1,1,265.0,True
852683,1000,1,1,652.0,True
852698,1000,1,1,34.0,True
852705,1000,1,1,209.0,True
852897,1000,1,1,6.0,True
853003,1000,1,1,59.0,True
853071,1000,1,1,9.0,True
853244,1000,1,1,439.0,True
853419,1000,1,1,43.0,True
853488,1000,1,1,618.0,True
85354,1000,1,1,6.0,True
853618,1000,1,1,31.0,True
853749,1000,2,2,30.0,True
853760,1000,1,1,121.0,True
853965,1000,1,1,482.0,True
854046,1000,1,0,,False
854131,1000,1,1,206.0,True
854154,1000,1,1,39.0,True
854237,1000,2,2,7.0,True
854323,1000,1,0,,False
854435,1000,2,2,10.0,True
854484,1000,1,0,,False
854759,1000,1,1,347.0,True
854761,1000,1,0,,False
85480,1000,1,1,1.0,True
854837,1000,1,1,9.0,True
854853,1000,1,1,3.0,True
855083,1000,1,1,1.0,True
855117,1000,1,1,3.0,True
855159,1000,1,1,4.0,True
855176,1000,1,1,4.0,True
855278,1000,1,1,5.0,True
855425,1000,1,1,49.0,True
855442,1000,1,1,13.0,True
855535,1000,1,1,25.0,True
855540,1000,1,1,513.0,True
855668,1000,1,1,196.0,True
855688,1000,1,1,1.0,True
85574,1000,1,0,,False
855944,1000,1,1,26.0,True
85621,1000,1,1,178.0,True
856294,1000,1,1,11.0,True
856460,1000,1,1,57.0,True
856468,1000,1,1,1.0,True
856484,1000,1,1,717.0,True
856486,1000,1,1,12.0,True
856625,1000,1,1,61.0,True
856639,1000,1,1,59.0,True
856784,1000,1,1,2.0,True
856894,1000,1,1,21.0,True
857278,1000,1,1,66.0,True
857490,1000,1,1,7.0,True
857622,1000,1,1,7.0,True
857711,1000,1,1,197.0,True
857755,1000,1,1,5.0,True
857776,1000,1,1,472.0,True
857918,1000,1,0,,False
858345,1000,1,1,414.0,True
858349,1000,1,1,4.0,True
858364,1000,1,1,2.0,True
858503,1000,1,1,7.0,True
858527,1000,1,1,213.0,True
858820,1000,1,1,7.0,True
858885,1000,1,1,20.0,True
858897,1000,1,1,275.0,True
85908,1000,1,1,100.0,True
859134,1000,1,1,38.0,True
859315,1000,1,1,382.0,True
859468,1000,1,1,15.0,True
859484,1000,1,1,9.0,True
859579,1000,1,1,82.0,True
859618,1000,1,0,,False
859686,1000,1,1,38.0,True
859797,1000,1,0,,False
859852,1000,1,0,,False
859920,1000,1,1,39.0,True
860103,1000,1,1,11.0,True
860156,1000,1,1,16.0,True
860212,1000,1,1,164.0,True
860216,1000,1,0,,False
860249,1000,1,1,2.0,True
860273,1000,1,1,1.0,True
860382,1000,1,1,339.0,True
860444,1000,1,1,3.0,True
860653,1000,1,1,10.0,True
860682,1000,1,1,2.0,True
860721,1000,1,1,3.0,True
860746,1000,1,1,2.0,True
860759,1000,1,1,26.0,True
860886,1000,1,1,45.0,True
860907,1000,1,1,125.0,True
860946,1000,1,1,13.0,True
861371,1000,1,1,876.0,True
861758,1000,1,1,281.0,True
861833,1000,1,1,10.0,True
861867,1000,1,1,8.0,True
861994,1000,1,1,1.0,True
862209,1000,1,1,74.0,True
862269,1000,1,1,185.0,True
862320,1000,1,1,2.0,True
862495,1000,1,1,21.0,True
862606,1000,1,1,7.0,True
862648,1000,1,1,2.0,True
862672,1000,1,1,4.0,True
862893,1000,1,1,4.0,True
862954,1000,1,1,57.0,True
862968,1000,1,1,3.0,True
862969,1000,1,1,93.0,True
863028,1000,1,1,6.0,True
863182,1000,1,1,11.0,True
8632,1000,1,0,,False
863221,1000,1,1,84.0,True
863267,1000,1,0,,False
863406,1000,1,0,,False
863461,1000,1,1,2.0,True
86364,1000,2,2,14.0,True
863695,1000,1,1,4.0,True
863755,1000,1,1,7.0,True
863760,1000,1,1,12.0,True
863849,1000,1,1,15.0,True
863994,1000,1,1,6.0,True
864026,1000,2,2,1.0,True
864103,1000,1,1,3.0,True
864344,1000,1,1,2.0,True
864568,1000,1,0,,False
864797,1000,1,1,34.0,True
864857,1000,1,1,16.0,True
864907,1000,1,1,16.0,True
865014,1000,1,1,14.0,True
865167,1000,1,0,,False
865211,1000,1,1,2.0,True
865294,1000,1,1,195.0,True
865321,1000,1,0,,False
865512,1000,1,0,,False
865520,1000,1,1,45.0,True
865530,1000,1,1,188.0,True
865543,1000,1,0,,False
865554,1000,1,1,72.0,True
86581,1000,2,0,,False
865834,1000,1,1,73.0,True
865862,1000,1,1,7.0,True
86589,1000,1,1,153.0,True
866066,1000,1,1,2.0,True
866087,1000,1,1,297.0,True
8664,1000,1,1,1.0,True
866714,1000,1,1,27.0,True
866754,1000,1,1,5.0,True
866834,1000,1,0,,False
866973,1000,1,1,48.0,True
8670,1000,1,1,1.0,True
867071,1000,1,1,2.0,True
867146,1000,1,1,2.0,True
867295,1000,1,1,11.0,True
867309,1000,1,1,175.0,True
867366,1000,1,1,17.0,True
867390,1000,1,0,,False
867578,1000,1,1,357.0,True
867594,1000,1,1,16.0,True
867805,1000,1,1,3.0,True
86787,1000,2,1,256.0,True
867905,1000,1,1,359.0,True
867925,1000,1,0,,False
867936,1000,1,1,31.0,True
867955,1000,1,1,509.0,True
8680,1000,1,1,1.0,True
868087,1000,1,1,64.0,True
868230,1000,1,1,1.0,True
868328,1000,1,1,138.0,True
868341,1000,1,0,,False
868379,1000,1,0,,False
868462,1000,1,1,4.0,True
868620,1000,1,1,8.0,True
868642,1000,1,1,1.0,True
868659,1000,1,0,,False
868784,1000,1,1,176.0,True
868885,1000,2,2,5.0,True
869174,1000,1,1,389.0,True
869468,1000,1,1,2.0,True
869498,1000,1,1,492.0,True
869518,1000,1,1,31.0,True
869744,1000,1,1,174.0,True
869833,1000,2,2,19.0,True
869913,1000,1,0,,False
87020,1000,1,1,4.0,True
870218,1000,1,0,,False
870353,1000,1,1,1.0,True
870358,1000,1,1,609.0,True
870381,1000,1,1,57.0,True
870390,1000,1,0,,False
870471,1000,1,1,233.0,True
870610,1000,1,1,32.0,True
870659,1000,1,0,,False
870675,1000,1,0,,False
870677,1000,1,1,85.0,True
870727,1000,1,1,659.0,True
870867,1000,1,1,30.0,True
870882,1000,1,0,,False
870989,1000,1,1,2.0,True
871021,1000,1,1,619.0,True
871094,1000,1,1,422.0,True
871132,1000,1,0,,False
871232,1000,1,1,3.0,True
87135,1000,1,0,,False
871574,1000,1,0,,False
871629,1000,2,2,25.0,True
871634,1000,1,0,,False
871716,1000,1,0,,False
871794,1000,1,1,1.0,True
871952,1000,1,1,125.0,True
871977,1000,1,0,,False
872048,1000,1,1,409.0,True
872061,1000,1,0,,False
872069,1000,1,0,,False
872158,1000,1,1,226.0,True
872580,1000,1,1,80.0,True
872630,1000,1,1,5.0,True
872775,1000,1,1,1.0,True
872781,1000,3,0,,False
872803,1000,1,1,33.0,True
872879,1000,1,1,36.0,True
873103,1000,1,1,36.0,True
873440,1000,1,1,77.0,True
873533,1000,1,1,54.0,True
873594,1000,1,1,19.0,True
873622,1000,1,1,315.0,True
873722,1000,1,1,69.0,True
874023,1000,1,1,391.0,True
874041,1000,1,0,,False
874083,1000,1,1,1.0,True
874207,1000,1,1,482.0,True
874431,1000,1,1,909.0,True
874452,1000,1,1,3.0,True
874468,1000,1,1,228.0,True
874689,1000,1,1,290.0,True
874742,1000,1,1,3.0,True
87480,1000,1,0,,False
875064,1000,1,1,1.0,True
87523,1000,1,1,312.0,True
875283,1000,1,1,370.0,True
875337,1000,1,0,,False
875393,1000,1,1,8.0,True
875635,1000,1,1,74.0,True
87565,1000,1,1,7.0,True
875776,1000,1,1,11.0,True
875804,1000,1,1,6.0,True
875904,1000,1,0,,False
875947,1000,1,1,402.0,True
876061,1000,1,0,,False
876080,1000,1,0,,False
876104,1000,1,1,23.0,True
876136,1000,2,0,,False
876546,1000,1,1,478.0,True
876574,1000,1,1,192.0,True
876737,1000,1,1,245.0,True
876789,1000,1,1,14.0,True
876796,1000,1,1,60.0,True
876886,1000,1,1,62.0,True
876936,1000,3,0,,False
877007,1000,1,0,,False
877043,1000,1,1,137.0,True
877113,1000,2,1,45.0,True
877189,1000,1,1,571.0,True
877250,1000,2,1,48.0,True
877298,1000,1,1,14.0,True
877301,1000,1,0,,False
877455,1000,1,0,,False
877479,1000,1,1,28.0,True
877553,1000,1,1,453.0,True
877563,1000,1,1,106.0,True
877618,1000,1,0,,False
877628,1000,1,1,835.0,True
877725,1000,1,1,658.0,True
877799,1000,1,1,2.0,True
878026,1000,1,1,6.0,True
878030,1000,1,1,3.0,True
878124,1000,1,1,2.0,True
878131,1000,1,1,3.0,True
878272,1000,2,2,4.0,True
878509,1000,1,0,,False
878646,1000,1,1,7.0,True
878681,1000,1,0,,False
878721,1000,1,1,24.0,True
878810,1000,1,0,,False
878919,1000,1,0,,False
879366,1000,1,1,2.0,True
879891,1000,1,1,20.0,True
879974,1000,1,0,,False
880028,1000,1,1,196.0,True
880198,1000,1,0,,False
880451,1000,1,1,3.0,True
880471,1000,1,1,45.0,True
880473,1000,1,1,933.0,True
880634,1000,1,1,13.0,True
880673,1000,1,1,74.0,True
880733,1000,1,1,21.0,True
880777,1000,1,1,4.0,True
88105,1000,1,1,135.0,True
881222,1000,2,1,55.0,True
881257,1000,1,0,,False
881294,1000,1,1,3.0,True
881335,1000,1,1,2.0,True
881375,1000,1,1,467.0,True
881433,1000,1,1,9.0,True
881601,1000,1,1,1.0,True
881604,1000,1,0,,False
881642,1000,1,1,107.0,True
881713,1000,1,1,33.0,True
881813,1000,1,1,47.0,True
882165,1000,1,1,1.0,True
882443,1000,1,1,92.0,True
882488,1000,1,1,9.0,True
882512,1000,1,1,2.0,True
882583,1000,1,1,123.0,True
882796,1000,1,1,26.0,True
882841,1000,1,1,5.0,True
882843,1000,1,1,148.0,True
882884,1000,1,1,22.0,True
882889,1000,1,1,53.0,True
88294,1000,1,1,266.0,True
883087,1000,1,0,,False
883417,1000,1,1,5.0,True
883471,1000,1,1,7.0,True
883528,1000,1,1,2.0,True
883568,1000,1,1,13.0,True
883683,1000,2,2,95.0,True
883976,1000,1,1,105.0,True
884056,1000,1,1,37.0,True
884093,1000,1,0,,False
88415,1000,1,0,,False
88433,1000,2,2,1.0,True
884452,1000,1,1,57.0,True
884631,1000,1,1,83.0,True
884641,1000,1,1,38.0,True
884656,1000,1,1,2.0,True
884666,1000,1,1,15.0,True
884669,1000,2,2,2.0,True
884732,1000,1,0,,False
884821,1000,1,1,473.0,True
884838,1000,1,0,,False
885145,1000,1,1,1.0,True
885155,1000,1,1,10.0,True
885375,1000,1,1,366.0,True
885436,1000,1,1,512.0,True
885478,1000,1,0,,False
885643,1000,1,1,20.0,True
885784,1000,1,1,102.0,True
88582,1000,2,1,236.0,True
885820,1000,1,1,1.0,True
885862,1000,1,1,114.0,True
885978,1000,1,0,,False
886082,1000,1,1,6.0,True
88618,1000,1,1,96.0,True
886369,1000,1,1,503.0,True
886522,1000,1,1,762.0,True
886692,1000,1,1,16.0,True
886844,1000,1,1,1.0,True
886874,1000,1,1,558.0,True
886945,1000,2,2,82.0,True
887123,1000,1,1,19.0,True
887258,1000,1,1,162.0,True
887380,1000,1,1,575.0,True
887424,1000,1,1,6.0,True
887539,1000,1,1,84.0,True
887672,1000,1,1,454.0,True
887859,1000,1,1,4.0,True
887860,1000,1,1,712.0,True
887874,1000,1,1,4.0,True
88811,1000,1,1,153.0,True
888238,1000,1,1,29.0,True
888469,1000,1,1,147.0,True
888503,1000,1,0,,False
888571,1000,1,0,,False
888732,1000,1,0,,False
888748,1000,1,0,,False
888829,1000,1,1,23.0,True
889059,1000,1,1,277.0,True
88910,1000,1,0,,False
889119,1000,1,1,605.0,True
889153,1000,1,1,21.0,True
889277,1000,1,1,2.0,True
889335,1000,1,0,,False
889371,1000,1,1,245.0,True
889422,1000,1,1,130.0,True
889454,1000,1,1,13.0,True
889549,1000,1,1,1.0,True
889593,1000,1,1,14.0,True
889760,1000,2,2,1.0,True
889808,1000,1,1,232.0,True
889841,1000,1,1,1.0,True
889912,1000,1,1,17.0,True
88995,1000,1,1,105.0,True
890089,1000,1,1,18.0,True
89018,1000,2,2,2.0,True
890184,1000,1,1,1.0,True
89031,1000,1,0,,False
890485,1000,1,1,6.0,True
890549,1000,2,2,4.0,True
890552,1000,1,1,9.0,True
890575,1000,1,0,,False
890670,1000,1,1,3.0,True
890705,1000,1,1,496.0,True
890870,1000,1,1,274.0,True
891006,1000,1,1,13.0,True
891036,1000,1,1,110.0,True
891074,1000,1,1,1.0,True
891096,1000,1,1,10.0,True
891225,1000,1,1,1.0,True
89130,1000,1,1,170.0,True
891560,1000,1,1,19.0,True
891839,1000,1,1,298.0,True
892139,1000,1,1,159.0,True
892142,1000,1,1,148.0,True
892226,1000,1,0,,False
892259,1000,1,1,20.0,True
89229,1000,1,1,180.0,True
892378,1000,1,1,1.0,True
892459,1000,1,1,1.0,True
892681,1000,1,1,2.0,True
892761,1000,1,1,19.0,True
892877,1000,1,1,8.0,True
892935,1000,1,0,,False
892961,1000,1,1,364.0,True
89321,1000,1,1,8.0,True
893294,1000,1,0,,False
893483,1000,1,1,1.0,True
893529,1000,1,1,29.0,True
893723,1000,1,0,,False
893749,1000,1,0,,False
894203,1000,1,1,377.0,True
894217,1000,1,0,,False
894513,1000,1,1,11.0,True
894554,1000,1,1,120.0,True
894828,1000,1,1,1.0,True
895238,1000,2,2,24.0,True
895369,1000,1,0,,False
895405,1000,1,1,6.0,True
895409,1000,1,1,7.0,True
895517,1000,1,1,1.0,True
895659,1000,1,0,,False
89568,1000,1,1,81.0,True
89582,1000,1,1,22.0,True
896004,1000,2,1,8.0,True
896065,1000,1,1,217.0,True
896210,1000,1,0,,False
896232,1000,1,1,386.0,True
896243,1000,1,1,3.0,True
896275,1000,1,1,45.0,True
896429,1000,1,1,14.0,True
896492,1000,1,1,1.0,True
896880,1000,1,1,58.0,True
896982,1000,1,1,37.0,True
89703,1000,1,0,,False
89710,1000,1,0,,False
897145,1000,1,1,175.0,True
89727,1000,3,2,3.0,True
89728,1000,1,0,,False
897282,1000,1,1,32.0,True
897354,1000,1,1,233.0,True
897405,1000,1,1,14.0,True
897486,1000,1,1,298.0,True
8976,1000,2,2,1.0,True
897727,1000,1,1,25.0,True
897816,1000,1,1,67.0,True
897869,1000,1,1,461.0,True
897889,1000,1,1,1.0,True
897952,1000,1,1,106.0,True
898019,1000,1,1,31.0,True
898049,1000,1,1,27.0,True
898060,1000,2,2,1.0,True
898065,1000,1,1,31.0,True
898193,1000,1,1,18.0,True
898247,1000,1,1,369.0,True
898308,1000,1,1,1.0,True
898355,1000,1,0,,False
898408,1000,1,0,,False
898473,1000,1,1,1.0,True
898528,1000,1,1,36.0,True
898675,1000,1,0,,False
898729,1000,1,0,,False
898990,1000,1,1,171.0,True
899288,1000,1,1,357.0,True
899323,1000,1,1,614.0,True
899331,1000,1,1,17.0,True
899580,1000,1,1,1.0,True
899581,1000,2,1,1.0,True
899635,1000,1,1,188.0,True
899683,1000,1,1,536.0,True
89971,1000,1,0,,False
899748,1000,2,0,,False
899803,1000,2,1,15.0,True
899873,1000,1,1,1.0,True
900021,1000,1,1,93.0,True
900050,1000,1,1,11.0,True
900073,1000,1,1,32.0,True
900313,1000,1,1,2.0,True
900592,1000,1,1,160.0,True
900729,1000,1,1,198.0,True
90073,1000,1,1,27.0,True
900781,1000,1,1,4.0,True
900955,1000,1,0,,False
900972,1000,1,0,,False
901036,1000,1,0,,False
90111,1000,1,1,23.0,True
901115,1000,1,0,,False
901223,1000,1,0,,False
901320,1000,1,1,54.0,True
901526,1000,1,1,23.0,True
90167,1000,1,1,1.0,True
901820,1000,1,1,4.0,True
901919,1000,1,1,166.0,True
902064,1000,1,0,,False
902250,1000,1,0,,False
902312,1000,1,1,670.0,True
902387,1000,1,1,26.0,True
902391,1000,1,1,18.0,True
902733,1000,1,1,5.0,True
902763,1000,2,0,,False
902765,1000,1,1,3.0,True
902797,1000,1,1,3.0,True
902845,1000,2,2,2.0,True
902973,1000,1,1,301.0,True
903057,1000,1,1,97.0,True
903075,1000,1,0,,False
903099,1000,1,0,,False
903176,1000,1,1,2.0,True
903223,1000,1,1,59.0,True
90332,1000,1,1,36.0,True
903450,1000,2,1,112.0,True
903630,1000,1,1,27.0,True
9037,1000,1,0,,False
903967,1000,1,1,202.0,True
90397,1000,1,1,15.0,True
904267,1000,1,1,10.0,True
904270,1000,1,1,35.0,True
904294,1000,1,1,491.0,True
904316,1000,1,1,390.0,True
904482,1000,1,1,25.0,True
904516,1000,1,1,5.0,True
904596,1000,1,1,2.0,True
9048,1000,1,0,,False
904868,1000,1,1,13.0,True
905122,1000,1,1,10.0,True
905124,1000,1,1,6.0,True
905289,1000,1,1,47.0,True
90531,1000,1,1,36.0,True
905317,1000,1,0,,False
905387,1000,1,1,3.0,True
905400,1000,1,1,52.0,True
905520,1000,1,1,6.0,True
90556,1000,1,0,,False
905619,1000,1,1,1.0,True
